ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
EFFA3431248816520031EB1,393689,28:06.4,D,36,Chargedoff,2010/4/17 0:00,0.37453,0.35,0.34,,,1,PA,Administrative Assistant,Full-time,148,FALSE,FALSE,600,619,1983/4/1 0:00,9,4,47,3,424,2,17,7,1303,28,0,0,18572,1,4,40,0.4,2,,"$25,000-49,999",FALSE,2666.666667,,,,,,,,,998,1,66,1500,2008/9/16 0:00,Q3 2008,008434270799693337D87DA,67.85,1017.53,209.85,807.68,-19.14,-458.8,1290.15,1270.31,1169.75,1,0,0,0,25
C62D3403366594177413B3B,219917,00:50.4,B,36,Chargedoff,2009/3/2 0:00,0.10987,0.1012,0.0912,,,0,HI,Tradesman - Mechanic,Full-time,284,TRUE,FALSE,680,699,1983/8/1 0:00,10,10,25,4,232,4,9,6,33337,15,0,0,7121,0,31399,21,0.71,1,0.13,"$50,000-74,999",TRUE,6000,,,,,,,,,1957,16,77,2000,2007/10/30 0:00,Q4 2007,6C723401945030661BDA91A,64.65,696.15,532.98,163.17,-16.12,0,1467.02,1467.02,0,1,0,0,0,24
8316338227526322154F400,104304,22:17.8,C,36,Chargedoff,2009/10/21 0:00,0.18214,0.1749,0.1599,,,0,MO,Sales - Commission,Full-time,13,TRUE,TRUE,660,679,1994/11/19 0:00,5,4,29,0,0,4,11,4,7888,21,0,0,0,0,0,17,0.82,1,0.33,"$50,000-74,999",TRUE,5870.916667,,,,,,,,,1541,31,84,15000,2007/3/20 0:00,Q1 2007,AB8A338217619933456FD42,538.46,14184.39,9948.06,4236.33,-229.1,-162.72,5051.94,4154.5,2500.86,1,0,0,0,400
94C135255481429721E121E,525453,41:03.9,,36,Chargedoff,2013/6/15 0:00,0.34621,0.3099,0.2999,2,4,7,CA,Sales - Retail,Employed,59,FALSE,FALSE,620,639,1975/8/1 0:00,10,8,35,6,237,0,3,6,1127,21,0,0,11035,0.77,2802,23,0.65,0,0.35,"$25,000-49,999",TRUE,2500,1,35,35,0,0,1000,0.56,-16,390,22,30,2000,2011/9/13 0:00,Q3 2011,DF133390333612190D5A107,85.99,1360.84,650.73,710.11,-22.92,0,1349.27,1349.27,0,1,0,0,0,13
EFF33405759931217B91F48,243651,10:58.1,HR,36,Chargedoff,2009/8/13 0:00,0.36623,0.35,0.34,,,0,OR,Administrative Assistant,Full-time,111,TRUE,TRUE,520,539,1989/11/1 0:00,5,7,29,6,179,19,39,4,22332,11,1,0,3249,1.13,18,23,0.45,0,0.28,"$25,000-49,999",TRUE,3333.333333,,,,,,,,,1793,20,75,1500,2007/12/12 0:00,Q4 2007,F74433988071256324DDB3E,67.85,1075.6,458.75,616.85,-19.31,-8.5,1041.25,1041.25,0,1,0,0,0,18
F02834193149036213305FA,314747,27:00.0,C,36,Chargedoff,2010/8/25 0:00,0.37453,0.35,0.34,,,5,TN,Realtor,Full-time,15,FALSE,FALSE,660,679,1997/9/10 0:00,9,8,13,4,230,0,1,1,177,0,0,0,15833,0.97,467,13,0.92,0,0.44,"$25,000-49,999",TRUE,2083.333333,,,,,,,,,1415,28,71,4500,2008/4/25 0:00,Q2 2008,6ABD3409747875374C118C3,203.56,4636.88,2205.82,2431.06,-69.03,-69.21,2308.9,2294.18,0,1,0,0,0,46
7B273549853214273E2444D,596013,44:27.9,,36,Chargedoff,2013/4/8 0:00,0.33973,0.2999,0.2899,2,3,7,AL,Retail Management,Employed,76,FALSE,FALSE,600,619,2001/10/1 0:00,7,7,20,4,271,3,6,4,9771,18,1,0,4045,0.26,4487,14,0.78,4,0.36,"$25,000-49,999",TRUE,3333.333333,1,9,9,0,0,7500,6233.05,-76,458,11,21,4000,2012/6/7 0:00,Q2 2012,7FC935243431387395CDE73,169.78,848.9,364.04,484.86,-16.17,0,3635.96,3635.96,0,1,0,0,0,38
F75133917649302974531A5,153652,58:31.1,E,36,Chargedoff,2008/3/29 0:00,0.303,0.29,0.28,,,0,CA,Retail Management,Full-time,60,TRUE,FALSE,580,599,1992/11/24 0:00,10,7,43,6,321,20,34,3,7080,8,1,0,9330,0.75,3170,35,0.77,3,0.08,"$75,000-99,999",TRUE,6500,,,,,,,,,2293,9,81,4500,2007/6/29 0:00,Q2 2007,3B5833919944593365F878E,188.58,739.32,312.8,426.52,-14.71,0,4187.2,4187.2,0,1,0,0,0,57
548C33823930202939183C3,101694,01:13.3,HR,36,Chargedoff,2009/8/6 0:00,0.30564,0.29,0.28,,,0,GA,Other,Full-time,0,FALSE,FALSE,540,559,1990/3/16 0:00,0,0,12,0,0,1,3,5,36626,44,9,1,0,0,0,8,0.37,0,0.05,"$25,000-49,999",TRUE,2625,,,,,,,,,1800,29,84,3001,2007/3/5 0:00,Q1 2007,2073337913435812488F5ED,125.76,2958.24,1574.06,1384.18,-47.29,0,1426.94,1426.94,0,1,0,0,0,35
3E8A3382897048843030346,102909,04:28.9,C,36,Chargedoff,2008/7/31 0:00,0.16014,0.153,0.143,,,0,FL,Other,Full-time,1,TRUE,FALSE,640,659,1995/8/7 0:00,7,5,20,2,15,0,5,2,383,7,0,0,0,0,0,17,0.72,0,0.12,"$25,000-49,999",TRUE,3250,,,,,,,,,2169,17,84,3500,2007/3/1 0:00,Q1 2007,B9183382897432914BCE03E,121.84,1402.08,926.08,476,-31.11,0,2573.91,2573.92,0,1,0,0,0,52
25CE3544450732187447635,577453,01:25.7,,36,Chargedoff,2013/2/11 0:00,0.26681,0.2287,0.2187,3,4,7,IN,Nurse (LPN),Employed,27,TRUE,FALSE,620,639,1976/5/18 0:00,15,11,31,9,230,2,9,1,6,0,1,0,3912,0.09,2535,21,0.91,4,0.11,"$50,000-74,999",TRUE,5000,1,7,7,0,0,2000,0,-25,514,10,23,2000,2012/4/12 0:00,Q2 2012,F8193515816697949182F74,77.28,401.4,199.22,202.18,-8.18,0,1800.78,1800.78,0,1,0,0,0,21
D1D3338653633337217BCB6,122277,12:23.7,E,36,Chargedoff,2008/1/18 0:00,0.28545,0.27,0.25,,,0,CA,Military Enlisted,Full-time,268,FALSE,TRUE,560,579,1988/3/1 0:00,11,7,25,4,307,5,16,1,259,6,2,0,12164,1.09,0,24,0.66,1,0.28,"$50,000-74,999",TRUE,4714,,,,,,,,,2364,9,83,3500,2007/4/19 0:00,Q2 2007,148233847216590849D55FD,142.89,541.56,194.7,346.86,0,0,3305.3,3305.3,0,1,0,0,0,40
E222350144220246394772F,485875,52:14.8,,36,Chargedoff,2012/3/14 0:00,0.33097,0.295,0.285,3,7,1,MD,Professional,Employed,11,TRUE,FALSE,720,739,1990/6/1 0:00,10,9,30,6,337,0,0,1,2457,7,0,0,10322,0.83,1852,29,0.89,1,0.19,"$50,000-74,999",TRUE,5583.333333,,,,,,,,,848,16,39,7500,2010/12/13 0:00,Q4 2010,DCFE3500131338892FC8790,316.34,3495.56,1811.65,1683.91,-45.27,0,5688.35,5688.35,0,1,0,0,0,86
D21F33965634586127A0288,183919,40:39.5,D,36,Chargedoff,2008/3/24 0:00,0.2425,0.235,0.22,,,0,MN,Other,Full-time,6,FALSE,TRUE,600,619,2000/2/1 0:00,3,3,22,5,58,2,18,7,3005,12,0,0,2695,0.81,605,17,0.55,0,0.18,"$50,000-74,999",TRUE,5666.666667,,,,,,,,,2298,7,79,12000,2007/8/24 0:00,Q3 2007,CDE733973030987058B05EC,467.65,932.59,340.19,592.4,-3.95,0,11659.81,11659.81,0,1,0,0,0,161
3F3134227033888979AE52F,338279,37:59.9,D,36,Chargedoff,2009/3/5 0:00,0.32378,0.3,0.29,,,1,AZ,Other,Self-employed,38,FALSE,FALSE,600,619,1985/5/27 0:00,11,10,18,7,210,7,16,1,385,0,1,0,4162,0.51,3822,16,0.94,3,0.32,"$25,000-49,999",TRUE,2583.333333,,,,,,,,,1953,10,69,2700,2008/6/3 0:00,Q2 2008,13363405806904378FCE357,114.62,458.48,194.92,263.56,-8.79,0,2505.08,2505.08,0,1,0,0,0,45
CB313385421315509EBD2E5,118637,52:35.0,C,36,Chargedoff,2009/2/20 0:00,0.19981,0.1925,0.1725,,,0,,Teacher's Aide,Full-time,12,FALSE,TRUE,640,659,1992/12/11 0:00,5,2,31,2,0,3,8,3,1542,27,1,1,0,0,8500,27,0.53,0,0.62,"$1-24,999",TRUE,1161.333333,,,,,,,,,1968,22,83,10000,2007/4/19 0:00,Q2 2007,7E38338521251343436C94A,367.83,6114.51,3660.33,2454.18,-107.06,-125.06,6339.66,6339.67,0,1,0,0,0,240
D22D34125751510519A1816,277401,42:54.0,HR,36,Chargedoff,2008/9/18 0:00,0.37453,0.35,0.34,,,1,IL,Clerical,Full-time,46,FALSE,FALSE,520,539,2002/3/23 0:00,9,7,29,7,206,9,19,3,506,0,1,0,2627,1.11,2,25,0.75,5,0.14,"$25,000-49,999",TRUE,2500,,,,,,,,,2120,7,73,3000,2008/2/20 0:00,Q1 2008,DE5C3409855769386B58244,135.71,271.42,100.37,171.05,-4.88,0,2899.62,2899.63,0,1,0,0,0,9
692F3384215649301DBD458,106637,03:19.0,HR,36,Chargedoff,2009/4/20 0:00,0.20846,0.19,0.18,,,0,,Civil Service,Full-time,54,FALSE,FALSE,520,539,1995/11/18 0:00,5,3,26,0,0,0,7,6,2900,7,0,0,0,0,0,17,0.38,1,0.16,"$25,000-49,999",TRUE,2333.333333,,,,,,,,,1907,25,84,1000,2007/3/19 0:00,Q1 2007,D1443382915447175F9A650,36.66,733.2,484.26,248.94,-13.13,0,515.74,515.74,0,1,0,0,0,1
D3D93538232626033D57E93,557829,10:10.2,,36,Chargedoff,2014/2/27 0:00,0.26681,0.2287,0.2187,3,4,15,NY,Construction,Employed,64,FALSE,FALSE,640,659,1990/8/22 0:00,5,4,11,2,50,3,8,1,73,12,1,0,370,0.11,2116,10,0.72,0,0.15,"$50,000-74,999",TRUE,4300,1,11,11,0,0,2500,0,-6,133,24,25,6500,2012/2/28 0:00,Q1 2012,8A4F3491675096841D3A12C,251.17,4772.23,2886.25,1885.98,-82.46,0,3613.75,3613.75,0,1,0,0,0,21
284935191756844092A3817,514080,44:58.9,,36,Chargedoff,2013/12/20 0:00,0.18173,0.1599,0.1499,5,9,3,IL,Other,Employed,57,FALSE,FALSE,660,679,1999/8/28 0:00,9,9,15,9,170,0,0,3,396,0,1,0,2508,0.37,2833,11,0.71,2,0.08,"$75,000-99,999",TRUE,6666.666667,,,,,,,,,202,29,32,10000,2011/7/20 0:00,Q3 2011,572235186343611119A56A5,351.52,8436.48,6117.79,2318.69,-144.99,0,3882.21,3882.21,0,1,0,0,0,149
977F35351327857799BFE32,546343,42:22.5,,36,Chargedoff,2012/12/6 0:00,0.34577,0.3058,0.2958,2,5,1,FL,Administrative Assistant,Employed,24,TRUE,FALSE,700,719,1996/12/4 0:00,16,15,57,14,657,0,2,4,1694,29,0,0,28046,0.95,1472,50,0.88,0,0.29,"$25,000-49,999",TRUE,3333.333333,,,,,,,,,581,11,26,4000,2012/1/6 0:00,Q1 2012,6CC4353428836217073EA38,171.08,1026.48,443.94,582.54,-19.05,0,3556.06,3556.06,0,1,0,0,0,3
551835346668868547C656E,547761,10:24.4,,36,Chargedoff,2013/5/6 0:00,0.34731,0.3073,0.2973,2,1,13,OH,Sales - Commission,Employed,53,TRUE,FALSE,600,619,1985/5/1 0:00,21,20,43,19,1081,11,12,4,1011,0,0,0,68257,0.95,3577,39,0.89,1,0.55,"$50,000-74,999",TRUE,4666.666667,1,9,9,0,0,3400,929.66,-94,430,17,26,4000,2012/1/4 0:00,Q1 2012,F58C3510487178434F5C542,171.41,1885.51,853.12,1032.39,-33.58,0,3146.88,3146.88,0,1,0,0,0,58
3FAD3492575898351BFC393,472491,25:34.6,,36,Chargedoff,2013/4/3 0:00,0.39153,0.35,0.34,1,4,1,GA,Professional,Employed,40,FALSE,FALSE,680,699,1991/8/1 0:00,6,5,44,5,222,5,7,1,115,22,1,0,8165,0.52,7514,39,0.82,2,0.14,"$50,000-74,999",TRUE,5750,,,,,,,,,465,32,43,1500,2010/8/31 0:00,Q3 2010,34A834914200943498CA32A,67.85,1764.1,918.32,845.78,-24.16,0,581.68,581.68,0,1,0,0,0,43
28D43507082232408CC4FDB,491718,33:40.9,,36,Chargedoff,2012/7/31 0:00,0.35643,0.3199,0.3099,2,4,3,GA,Accountant/CPA,Employed,36,FALSE,FALSE,700,719,2001/9/5 0:00,5,5,52,2,246,0,0,1,221,0,0,0,0,0,0,23,0.91,0,0.23,"$75,000-99,999",TRUE,6250,,,,,,,,,709,18,38,4000,2011/1/31 0:00,Q1 2011,C0CD35067148542861273D3,174.2,2364.6,1152.88,1211.72,-37.87,0,2847.12,2847.12,0,1,0,0,0,71
D39E354568406851041F016,582458,13:08.5,,36,Chargedoff,2014/2/2 0:00,0.35797,0.3177,0.3077,1,4,1,FL,Professional,Employed,9,FALSE,FALSE,680,699,1990/11/1 0:00,2,2,6,3,84,3,5,1,104,4,0,0,16,0.02,584,4,0.6,0,0.12,"$25,000-49,999",TRUE,2083.333333,,,,,,,,,158,21,22,4000,2012/5/3 0:00,Q2 2012,FAE23542530721503F27794,173.71,2719.36,1197.64,1521.72,-30.29,-59.06,2802.36,2802.36,0,1,0,0,0,24
408835280261990615BEADA,531757,37:25.9,,36,Chargedoff,2012/12/28 0:00,0.2924,0.2537,0.2437,3,3,3,MO,Other,Not employed,5,TRUE,FALSE,660,679,1993/12/24 0:00,4,4,15,3,154,0,2,1,100,0,0,0,4939,0.94,200,9,0.9,0,,Not employed,FALSE,0,1,12,12,0,0,3500,0,9,559,13,28,3500,2011/11/28 0:00,Q4 2011,6FC8340274230916937774F,139.85,1118.8,568.29,550.51,-21.7,0,2931.71,2931.71,0,1,0,0,0,28
D3CD33894172822862B161A,141916,25:18.4,HR,36,Chargedoff,2008/7/3 0:00,0.23448,0.2195,0.2095,,,0,OH,Professional,Full-time,139,FALSE,TRUE,540,559,1996/3/31 0:00,9,6,42,2,31,5,24,1,31,44,3,1,687,1.14,0,36,0.7,4,0.27,"$75,000-99,999",TRUE,6250,,,,,,,,,2197,13,81,4700,2007/6/4 0:00,Q2 2007,97543387071819790B6453D,179.37,1611.22,603.46,1007.76,-17.22,-101.775,4145.15,4096.54,0,1,0,0,0,69
56F23385908937202C6D0C6,124837,57:03.7,HR,36,Chargedoff,2009/4/26 0:00,0.24881,0.2299,0.1899,,,0,,Other,Full-time,48,TRUE,TRUE,520,539,2001/2/27 0:00,0,0,37,0,0,1,9,11,8997,23,0,0,0,0,0,17,0.34,0,0.05,"$1-24,999",TRUE,1520,,,,,,,,,1627,24,83,1000,2007/4/25 0:00,Q2 2007,2EB63380573397130F0E2C4,38.7,724.31,431.81,292.5,-9.89,-30.57,568.18,328.97,86.18,1,0,0,0,48
781D339874706832799A21C,200986,38:29.5,C,36,Chargedoff,2008/12/26 0:00,0.16717,0.16,0.15,,,0,CA,Teacher,Part-time,6,TRUE,FALSE,660,679,1989/9/11 0:00,4,4,19,3,278,0,1,1,428,1,2,0,21121,0,0,16,0.43,0,0.1,"$50,000-74,999",TRUE,4333.333333,,,,,,,,,2023,15,78,5000,2007/9/25 0:00,Q3 2007,FC1833967625990606E10E8,175.79,1742.9,1085.92,656.98,-40.12,0,3914.08,3914.08,0,1,0,0,0,136
279F3421196725561C8A514,331807,37:21.8,A,36,Chargedoff,2008/12/22 0:00,0.14419,0.13,0.12,,,4,AZ,Other,Retired,59,FALSE,FALSE,720,739,1979/7/26 0:00,7,7,22,7,104,1,5,9,27787,27,3,0,968,0.58,270,16,0.56,1,0.14,"$1-24,999",TRUE,1087.5,,,,,,,,,2027,7,70,1500,2008/5/21 0:00,Q2 2008,B60034200012564916DE948,50.54,101.08,68.85,32.23,-2.47,0,1431.15,1431.15,0,1,0,0,0,56
64CA3557552648335D1F21A,639886,53:47.3,,36,Chargedoff,2013/3/26 0:00,0.35797,0.3177,0.3077,1,1,1,TX,Professional,Employed,15,TRUE,FALSE,640,659,1992/10/30 0:00,2,1,31,0,0,1,3,7,17209,0,1,0,0,0,0,27,0.77,0,,"$50,000-74,999",FALSE,5000,2,32,32,0,0,20121,7661.48,-50,471,7,18,4000,2012/9/24 0:00,Q3 2012,54A933802849928361D0D29,173.71,173.71,69.26,104.45,-3.29,0,3930.74,3930.74,0,1,0,0,0,72
F88A352928674655365DBD9,536527,58:06.8,,36,Chargedoff,2014/1/8 0:00,0.35244,0.316,0.306,2,3,3,VA,Professional,Full-time,48,FALSE,TRUE,600,619,1997/8/2 0:00,10,8,30,6,135,0,1,1,25,0,0,0,2328,0.56,773,17,0.7,2,0.4,"$1-24,999",TRUE,2007.166667,2,50,49,1,0,4500,1172.4,-30,183,26,28,5500,2011/11/8 0:00,Q4 2011,F5DB3410923872444DB45D4,238.33,5019.93,2573.51,2446.42,-76.95,0,2926.49,2926.49,0,1,0,0,0,91
78D53408988139033433D23,253110,29:15.0,C,36,Chargedoff,2010/10/28 0:00,0.25757,0.25,0.24,,,1,GA,Other,Full-time,29,TRUE,FALSE,660,679,1999/9/22 0:00,10,10,19,4,171,1,14,1,180,0,0,0,4245,0.87,300,14,0.8,2,0.32,"$50,000-74,999",TRUE,5125,,,,,,,,,1351,34,75,10000,2007/12/28 0:00,Q4 2007,2D8533751896219302BDDDC,397.6,11515.4,7402.78,4112.62,-161.73,0,2597.19,2597.22,0,1,0,0,0,280
882D353086936275002FDA9,537416,54:57.1,,36,Chargedoff,2012/7/14 0:00,0.35643,0.3199,0.3099,1,3,1,AR,Teacher,Employed,124,TRUE,FALSE,680,699,1988/7/16 0:00,12,12,62,10,663,0,1,1,401,0,0,0,19298,1,116,32,0.96,1,0.35,"$25,000-49,999",TRUE,3916.666667,,,,,,,,,726,8,28,4000,2011/11/14 0:00,Q4 2011,2CCE353102516287659EB1C,174.2,522.6,205.66,316.94,-9.91,0,3794.34,3794.34,0,1,0,0,0,5
DDD4342084807983070331A,330602,28:28.3,B,36,Chargedoff,2009/5/21 0:00,0.16588,0.1515,0.1415,,,4,PA,Truck Driver,Full-time,32,TRUE,FALSE,680,699,2000/11/25 0:00,9,9,25,6,393,2,8,1,66,8,0,0,12552,0.95,560,20,0.85,0,0.29,"$50,000-74,999",TRUE,4333.333333,,,,,,,,,1875,13,70,5000,2008/5/20 0:00,Q2 2008,9EA5341168598749217F211,173.69,1215.83,801.57,414.26,-27.35,0,4198.44,4198.43,0,1,0,0,0,155
F13C338136735187632CCE5,102678,20:51.6,E,36,Chargedoff,2009/4/6 0:00,0.25466,0.2395,0.2195,,,0,CA,Professional,Full-time,28,FALSE,TRUE,580,599,1994/8/12 0:00,8,9,20,6,152,1,8,2,1136,2,0,0,9478,0.57,7300,15,0.6,1,0.18,"$50,000-74,999",TRUE,5833.333333,,,,,,,,,1493,25,84,5250,2007/3/6 0:00,Q1 2007,2B393381292704297909D4F,205.83,3833.33,2136.72,1696.61,-73.26,0,3128.84,2946.87,2833.59,1,0,0,0,55
853B33940434081466250BA,163846,32:44.6,E,36,Chargedoff,2008/10/16 0:00,0.27535,0.26,0.24,,,0,OR,Sales - Retail,Full-time,215,FALSE,TRUE,560,579,1997/1/11 0:00,2,3,15,1,20,7,14,6,6062,13,1,0,0,0,5000,10,0.41,0,0.19,"$50,000-74,999",TRUE,4166.666667,,,,,,,,,1605,15,80,4900,2007/7/17 0:00,Q3 2007,752933912797940190445DB,197.42,1897.63,943.39,954.24,-37.73,0,3956.6,1759.05,1037.44,1,0,0,0,114
854B342298218480098C9B6,350057,09:12.0,HR,36,Chargedoff,2009/7/24 0:00,0.32327,0.2995,0.2895,,,1,AZ,Professional,Full-time,55,FALSE,TRUE,540,559,2000/9/6 0:00,5,7,19,3,404,7,48,7,5051,21,0,0,20921,0.99,737,15,0.35,0,0.5,"$25,000-49,999",TRUE,2833.333333,1,13,12,1,0,3150,2271.54,0,1813,13,69,1650,2008/6/23 0:00,Q2 2008,89573384614615474CB6109,70,560,249.57,310.43,-10.36,0,1400.43,1400.43,0,1,0,0,0,47
9E5E35618097798280B50A1,657035,34:12.7,,36,Chargedoff,2013/4/10 0:00,0.35797,0.3177,0.3077,1,4,16,MN,Truck Driver,Employed,148,TRUE,FALSE,660,679,1998/8/15 0:00,4,4,14,1,19,0,1,1,18,1,0,0,506,0.99,4,12,0.75,1,0.15,"$50,000-74,999",TRUE,5000,,,,,,,,,456,6,16,4000,2012/11/9 0:00,Q4 2012,E7773561775384984F7F161,173.71,0,0,0,0,0,4000,4000,0,1,0,0,0,72
9E5F35244309706736B7BEA,525697,09:01.2,,36,Chargedoff,2012/8/13 0:00,0.30532,0.2699,0.2599,3,5,1,OH,Other,Employed,56,FALSE,FALSE,740,759,1986/12/1 0:00,6,5,33,4,178,0,3,6,10240,11,1,0,36028,0.44,45001,31,0.83,0,0.44,"$25,000-49,999",TRUE,2273.916667,,,,,,,,,696,11,30,7500,2011/9/13 0:00,Q3 2011,51303524445439705F2048A,306.15,1836.9,874.92,961.98,-35.64,0,6625.08,6625.08,0,1,0,0,0,2
41273387691444891A0D53B,126914,06:40.5,D,36,Chargedoff,2007/12/24 0:00,0.20172,0.1944,0.1794,,,0,CO,Tradesman - Mechanic,Full-time,7,FALSE,TRUE,620,639,2000/2/12 0:00,2,2,7,0,0,5,9,1,377,0,0,0,0,0,0,5,0.8,0,0.14,"$50,000-74,999",TRUE,5833.333333,,,,,,,,,2389,8,83,5000,2007/4/25 0:00,Q2 2007,995A3386257542450BD449C,184.39,536.12,279.02,257.1,-4.11,0,4720.98,4720.98,0,1,0,0,0,65
413B33898733149316C67DB,145402,04:12.4,HR,36,Chargedoff,2008/5/12 0:00,0.26526,0.25,0.23,,,0,,Sales - Commission,Full-time,28,TRUE,TRUE,540,559,1995/8/24 0:00,6,8,32,5,73,3,20,10,4763,14,1,0,2314,0.96,81,23,0.43,1,0.17,"$25,000-49,999",TRUE,3083.333333,,,,,,,,,2218,11,81,2700,2007/6/12 0:00,Q2 2007,793E339011385915148C35A,107.35,631.25,322.9,308.35,-12.84,-720,2377.09,1772.14,1902.39,1,0,0,0,69
0CD33429040249916EAE792,382141,32:08.7,D,36,Chargedoff,2010/5/28 0:00,0.26292,0.24,0.23,,,1,OH,Laborer,Full-time,216,TRUE,FALSE,600,619,1997/2/15 0:00,1,1,18,1,0,1,4,7,1785,2,0,0,0,0,1000,7,0.5,2,0.01,"$50,000-74,999",TRUE,5000,,,,,,,,,1503,22,67,1700,2008/8/27 0:00,Q3 2008,77753427342750273CD71DF,66.7,1067.2,609.1,458.1,-19.09,0,1090.88,1090.9,0,1,0,0,0,68
0CED338599984740221C214,117982,32:17.6,HR,36,Chargedoff,2008/1/15 0:00,0.25517,0.24,0.21,,,0,MI,Attorney,Full-time,13,TRUE,TRUE,520,539,1989/4/1 0:00,3,2,44,0,0,2,7,13,7431,37,0,0,0,0,0,19,0.16,2,0.11,"$50,000-74,999",TRUE,5416.666667,,,,,,,,,2306,9,83,6000,2007/4/16 0:00,Q2 2007,E47533834841366163BFECE,235.4,887.47,442.05,445.42,-19.57,-17.3028,5557.95,5557.95,455.8,1,1,1,1506.23,73
FA2B3423374639055D1C663,341968,36:23.7,E,36,Chargedoff,2011/5/12 0:00,0.36945,0.345,0.335,,,1,VA,Professional,Full-time,3,FALSE,FALSE,560,579,1987/12/15 0:00,2,2,26,0,0,1,5,4,2142,84,3,0,0,0,0,10,0.43,0,0.21,"$25,000-49,999",TRUE,2666.666667,,,,,,,,,1155,36,69,1000,2008/6/10 0:00,Q2 2008,561E34186848035955DED56,44.95,1243.5,607.88,635.62,-18.36,0,392.12,392.12,0,1,0,0,0,15
41D535219173919167C99D8,519907,53:48.5,,60,Chargedoff,2012/12/18 0:00,0.29371,0.2699,0.2599,3,4,1,CO,Other,Self-employed,65,FALSE,FALSE,660,679,1997/6/12 0:00,10,10,19,5,209,1,5,1,44,0,1,0,5296,0.73,829,13,0.92,0,,"$25,000-49,999",FALSE,2628,3,76,76,0,0,7600,4059.97,19,569,16,31,10000,2011/8/18 0:00,Q3 2011,402A33827404309874F3D2C,305.29,3458.19,853.08,2605.11,-92.25,-17,9146.92,9146.92,0,1,2,0,0,44
0D213394087171434DE972A,172845,30:40.7,C,36,Chargedoff,2008/12/2 0:00,0.22744,0.22,0.21,,,0,GA,Other,Full-time,69,TRUE,FALSE,640,659,2002/12/28 0:00,11,5,20,3,189,1,4,1,1523,3,0,0,449,0.14,2551,16,0.47,0,0.17,"$50,000-74,999",TRUE,4853.583333,,,,,,,,,2047,16,79,10000,2007/8/1 0:00,Q3 2007,BBF03394535750006DED25C,381.9,4170.9,2231.5,1939.4,-87.28,0,7768.5,7768.5,0,1,0,0,0,95
5B733534797365196F4E421,544906,56:33.3,,36,Chargedoff,2013/3/21 0:00,0.28974,0.2511,0.2411,3,7,2,TX,Other,Other,25,TRUE,FALSE,720,739,1986/12/19 0:00,3,2,20,1,0,1,1,2,225,18,3,1,0,0,750,15,0.64,1,0.04,"$25,000-49,999",TRUE,2125,,,,,,,,,476,16,27,2000,2011/12/19 0:00,Q4 2011,5263353309327846077D48F,79.64,796.4,414.37,382.03,-15.22,0,1585.63,1585.63,0,1,0,0,0,7
0D0935230187999462285CC,520130,22:06.8,,36,Chargedoff,2012/11/14 0:00,0.34887,0.3125,0.3025,1,1,2,VT,Administrative Assistant,Full-time,78,TRUE,TRUE,720,739,1996/2/2 0:00,8,7,18,4,67,2,7,1,478,21,0,0,2076,0.15,11024,17,0.47,1,0.35,"$25,000-49,999",TRUE,3466.666667,2,51,49,2,0,5000,1986.63,115,603,15,31,4000,2011/8/15 0:00,Q3 2011,D3173388968992052F082BD,172.56,1825.6,676.37,1149.23,-28.05,-17,3323.63,3323.63,0,1,0,0,0,30
81FF3528687431763DF5EF1,534282,30:00.1,,36,Chargedoff,2013/12/29 0:00,0.35132,0.3149,0.3049,2,4,3,MD,Accountant/CPA,Self-employed,33,FALSE,FALSE,660,679,1994/5/1 0:00,2,2,17,1,15,0,0,1,30,4,0,0,359,0.71,141,8,0.66,0,,"$25,000-49,999",FALSE,2916.666667,,,,,,,,,194,27,29,7500,2011/10/28 0:00,Q4 2011,3536352860736906302D28A,324.54,6966.26,3066.06,3900.2,-101.28,-191.17,4433.94,4433.94,0,1,0,0,0,19
